"Date","Price","Open","High","Low","Vol.","Change %"
"Dec 31, 2012","810","830","830","810","3.84M","-2.41%"
"Dec 30, 2012","830","830","830","820","912.72K","0.00%"
"Dec 27, 2012","830","830","830","820","597.35K","0.00%"
"Dec 26, 2012","830","830","830","820","134.53K","0.00%"
"Dec 25, 2012","830","830","830","820","1.42M","0.00%"
"Dec 24, 2012","830","830","840","830","1.89M","0.00%"
"Dec 23, 2012","830","840","850","830","4.95M","-1.19%"
"Dec 20, 2012","840","840","860","840","4.39M","-1.18%"
"Dec 19, 2012","850","820","850","820","7.09M","2.41%"
"Dec 18, 2012","830","820","830","820","5.37M","1.22%"
"Dec 17, 2012","820","800","820","800","2.76M","2.50%"
"Dec 16, 2012","800","800","810","800","478.01K","0.00%"
"Dec 13, 2012","800","800","810","800","425.71K","0.00%"
"Dec 12, 2012","800","800","810","800","2.70M","0.00%"
"Dec 11, 2012","800","810","810","800","1.66M","-1.23%"
"Dec 10, 2012","810","820","820","810","3.06M","0.00%"
"Dec 09, 2012","810","820","820","810","912.89K","1.25%"
"Dec 06, 2012","800","800","810","800","751.91K","-1.23%"
"Dec 05, 2012","810","810","810","800","314.19K","0.00%"
"Dec 04, 2012","810","810","810","800","1.44M","0.00%"
"Dec 03, 2012","810","820","820","810","362.99K","-1.22%"
"Dec 02, 2012","820","820","820","810","581.77K","1.23%"
"Nov 29, 2012","810","820","820","810","767.03K","-1.22%"
"Nov 28, 2012","820","820","830","810","2.64M","-1.20%"
"Nov 27, 2012","830","810","830","810","10.76M","2.47%"
"Nov 26, 2012","810","800","810","800","2.66M","0.00%"
"Nov 25, 2012","810","800","810","800","1.76M","0.00%"
"Nov 22, 2012","810","800","810","790","6.07M","0.00%"
"Nov 21, 2012","810","780","810","780","8.18M","3.85%"
"Nov 20, 2012","780","780","790","770","3.61M","0.00%"
"Nov 19, 2012","780","770","780","770","441.36K","0.00%"
"Nov 18, 2012","780","770","780","770","848.62K","0.00%"
"Nov 14, 2012","780","770","780","770","576.11K","0.00%"
"Nov 13, 2012","780","770","780","760","872.47K","1.30%"
"Nov 12, 2012","770","770","780","760","1.15M","0.00%"
"Nov 11, 2012","770","760","780","760","2.67M","1.32%"
"Nov 08, 2012","760","750","760","750","2.37M","1.33%"
"Nov 07, 2012","750","750","750","740","149.97K","0.00%"
"Nov 06, 2012","750","750","750","740","1.45M","0.00%"
"Nov 05, 2012","750","750","760","740","1.41M","0.00%"
"Nov 04, 2012","750","740","750","740","444.31K","0.00%"
"Nov 01, 2012","750","750","750","740","889.55K","0.00%"
"Oct 31, 2012","750","750","760","740","728.76K","0.00%"
"Oct 30, 2012","750","750","760","740","1.04M","0.00%"
"Oct 24, 2012","750","740","750","740","167.41K","0.00%"
"Oct 23, 2012","750","740","750","740","933.19K","1.35%"
"Oct 22, 2012","740","740","760","740","2.34M","-2.63%"
"Oct 21, 2012","760","750","760","740","2.58M","0.00%"
"Oct 18, 2012","760","760","770","760","872.30K","0.00%"
"Oct 17, 2012","760","760","760","750","720.96K","-1.30%"
"Oct 16, 2012","770","760","770","750","957.05K","0.00%"
"Oct 15, 2012","770","760","770","750","1.78M","0.00%"
"Oct 14, 2012","770","770","770","760","616.78K","0.00%"
"Oct 11, 2012","770","770","780","770","332.45K","0.00%"
"Oct 10, 2012","770","770","780","760","2.02M","0.00%"
"Oct 09, 2012","770","770","770","760","1.60M","1.32%"
"Oct 08, 2012","760","760","770","750","1.31M","0.00%"
"Oct 07, 2012","760","760","770","760","505.95K","-1.30%"
"Oct 04, 2012","770","770","770","760","496.12K","0.00%"
"Oct 03, 2012","770","770","780","760","882.68K","0.00%"
"Oct 02, 2012","770","760","780","760","2.05M","0.00%"
"Oct 01, 2012","770","770","770","760","1.84M","0.00%"
"Sep 30, 2012","770","770","780","770","1.10M","0.00%"
"Sep 27, 2012","770","760","780","760","4.71M","2.67%"
"Sep 26, 2012","750","750","760","750","1.53M","-1.32%"
"Sep 25, 2012","760","740","760","740","2.86M","1.33%"
"Sep 24, 2012","750","730","750","720","2.78M","4.17%"
"Sep 23, 2012","720","720","730","720","340.52K","0.00%"
"Sep 20, 2012","720","720","730","710","3.50M","0.00%"
"Sep 19, 2012","720","710","720","700","2.46M","2.86%"
"Sep 18, 2012","700","690","710","690","5.41M","1.45%"
"Sep 17, 2012","690","680","690","680","1.45M","0.00%"
"Sep 16, 2012","690","670","690","670","1.76M","1.47%"
"Sep 13, 2012","680","680","680","670","241.25K","0.00%"
"Sep 12, 2012","680","690","690","670","1.64M","-1.45%"
"Sep 11, 2012","690","680","690","680","474.06K","0.00%"
"Sep 10, 2012","690","680","690","680","583.90K","0.00%"
"Sep 09, 2012","690","690","690","680","197.50K","1.47%"
"Sep 06, 2012","680","680","690","680","439.23K","0.00%"
"Sep 05, 2012","680","690","690","680","263.61K","-1.45%"
"Sep 04, 2012","690","690","690","680","329.95K","1.47%"
"Sep 03, 2012","680","680","690","680","199.08K","0.00%"
"Sep 02, 2012","680","680","690","680","591.27K","-1.45%"
"Aug 30, 2012","690","680","690","680","524.18K","1.47%"
"Aug 29, 2012","680","690","690","680","503.45K","0.00%"
"Aug 28, 2012","680","690","690","680","1.04M","0.00%"
"Aug 27, 2012","680","690","690","680","159.86K","-1.45%"
"Aug 26, 2012","690","690","700","690","1.36M","-1.43%"
"Aug 23, 2012","700","690","700","690","449.04K","1.45%"
"Aug 22, 2012","690","690","700","680","247.70K","0.00%"
"Aug 16, 2012","690","690","700","690","994.58K","0.00%"
"Aug 15, 2012","690","690","690","680","370.00K","0.00%"
"Aug 14, 2012","690","670","690","670","349.68K","2.99%"
"Aug 13, 2012","670","670","680","670","35.64K","-1.47%"
"Aug 12, 2012","680","670","680","670","409.43K","0.00%"
"Aug 09, 2012","680","670","680","670","350.39K","1.49%"
"Aug 08, 2012","670","680","680","670","201.75K","0.00%"
"Aug 07, 2012","670","680","680","670","296.96K","-2.90%"
"Aug 06, 2012","690","680","690","670","378.31K","1.47%"
"Aug 05, 2012","680","690","690","680","926.29K","-1.45%"
"Aug 02, 2012","690","700","700","680","600.90K","0.00%"
"Aug 01, 2012","690","700","700","690","216.65K","0.00%"
"Jul 31, 2012","690","700","700","690","628.75K","0.00%"
"Jul 30, 2012","690","700","700","690","270.87K","0.00%"
"Jul 29, 2012","690","700","700","690","236.96K","0.00%"
"Jul 26, 2012","690","700","700","690","130.34K","-1.43%"
"Jul 25, 2012","700","700","710","690","374.77K","0.00%"
"Jul 24, 2012","700","700","710","700","356.19K","0.00%"
"Jul 23, 2012","700","710","710","700","844.70K","-1.41%"
"Jul 22, 2012","710","710","710","700","412.98K","0.00%"
"Jul 19, 2012","710","720","720","710","460.25K","-1.39%"
"Jul 18, 2012","720","720","720","710","273.49K","0.00%"
"Jul 17, 2012","720","720","720","710","900.27K","1.41%"
"Jul 16, 2012","710","700","720","700","296.14K","1.43%"
"Jul 15, 2012","700","720","720","700","308.73K","-2.78%"
"Jul 12, 2012","720","710","720","710","129.66K","1.41%"
"Jul 11, 2012","710","700","710","700","427.45K","0.00%"
"Jul 10, 2012","710","700","710","700","1.83M","0.00%"
"Jul 09, 2012","710","730","730","710","1.58M","-2.74%"
"Jul 08, 2012","730","730","730","720","240.29K","0.00%"
"Jul 05, 2012","730","730","740","730","581.45K","0.00%"
"Jul 04, 2012","730","730","740","730","317.90K","0.00%"
"Jul 03, 2012","730","730","740","730","447.47K","0.00%"
"Jul 02, 2012","730","730","740","730","250.90K","0.00%"
"Jul 01, 2012","730","730","740","730","326.28K","-1.35%"
"Jun 28, 2012","740","740","740","730","2.69M","0.00%"
"Jun 27, 2012","740","720","740","720","6.60M","1.37%"
"Jun 26, 2012","730","710","730","710","2.48M","2.82%"
"Jun 25, 2012","710","700","710","700","2.81M","1.43%"
"Jun 24, 2012","700","700","710","690","1.65M","-1.41%"
"Jun 21, 2012","710","700","710","690","1.02M","1.43%"
"Jun 20, 2012","700","700","700","690","1.23M","0.00%"
"Jun 19, 2012","700","700","710","690","1.99M","1.45%"
"Jun 18, 2012","690","690","700","690","939.97K","0.00%"
"Jun 16, 2012","690","690","700","680","1.61M","0.00%"
"Jun 14, 2012","690","690","700","680","1.61M","-1.43%"
"Jun 13, 2012","700","710","710","690","3.84M","-1.41%"
"Jun 12, 2012","710","710","710","700","760.61K","-1.39%"
"Jun 11, 2012","720","720","720","710","1.22M","-1.37%"
"Jun 10, 2012","730","730","730","720","393.33K","-1.35%"
"Jun 09, 2012","740","740","740","730","667.66K","0.00%"
"Jun 07, 2012","740","740","740","730","667.66K","0.00%"
"Jun 06, 2012","740","730","740","730","875.99K","0.00%"
"Jun 05, 2012","740","740","740","730","985.51K","0.00%"
"Jun 04, 2012","740","740","740","730","1.70M","0.00%"
"Jun 03, 2012","740","730","740","730","1.03M","-1.33%"
"Jun 02, 2012","750","740","750","740","579.48K","0.00%"
"May 31, 2012","750","740","750","740","579.48K","0.00%"
"May 30, 2012","750","750","750","740","860.98K","0.00%"
"May 29, 2012","750","740","750","730","1.26M","1.35%"
"May 28, 2012","740","740","750","730","1.55M","0.00%"
"May 27, 2012","740","730","750","730","2.65M","1.37%"
"May 26, 2012","730","730","740","720","1.99M","0.00%"
"May 24, 2012","730","730","740","720","1.99M","0.00%"
"May 23, 2012","730","710","730","710","3.38M","2.82%"
"May 22, 2012","710","710","710","700","1.18M","1.43%"
"May 21, 2012","700","690","710","680","2.77M","1.45%"
"May 20, 2012","690","680","690","680","2.13M","0.00%"
"May 19, 2012","690","700","700","680","2.11M","0.00%"
"May 17, 2012","690","700","700","680","2.11M","-1.43%"
"May 16, 2012","700","720","720","700","2.54M","-2.78%"
"May 15, 2012","720","720","720","710","436.47K","0.00%"
"May 14, 2012","720","710","720","710","348.94K","0.00%"
"May 13, 2012","720","720","730","710","591.70K","1.41%"
"May 12, 2012","710","720","720","710","2.08M","0.00%"
"May 10, 2012","710","720","720","710","2.08M","-1.39%"
"May 09, 2012","720","720","730","720","795.00K","0.00%"
"May 08, 2012","720","720","730","720","305.00K","0.00%"
"May 07, 2012","720","730","730","720","445.00K","-1.37%"
"May 06, 2012","730","730","730","720","885.00K","-1.35%"
"May 05, 2012","740","740","740","730","1.35M","0.00%"
"May 03, 2012","740","740","740","730","1.35M","0.00%"
"May 02, 2012","740","730","740","730","1.88M","1.37%"
"May 01, 2012","730","730","740","730","230.00K","0.00%"
"Apr 30, 2012","730","730","740","730","775.00K","0.00%"
"Apr 29, 2012","730","730","730","720","1.95M","0.00%"
"Apr 28, 2012","730","740","750","730","1.83M","0.00%"
"Apr 26, 2012","730","740","750","730","1.83M","-1.35%"
"Apr 25, 2012","740","750","750","740","805.00K","-1.33%"
"Apr 24, 2012","750","750","760","750","1.00M","-1.32%"
"Apr 23, 2012","760","760","760","750","1.90M","0.00%"
"Apr 22, 2012","760","750","760","750","545.00K","1.33%"
"Apr 21, 2012","750","760","760","740","1.46M","0.00%"
"Apr 19, 2012","750","760","760","740","1.46M","-1.32%"
"Apr 18, 2012","760","750","760","740","1.98M","2.70%"
"Apr 17, 2012","740","750","760","740","410.00K","0.00%"
"Apr 16, 2012","740","750","750","740","665.00K","-1.33%"
"Apr 15, 2012","750","760","760","750","875.00K","-1.32%"
"Apr 14, 2012","760","740","760","740","1.57M","0.00%"
"Apr 12, 2012","760","740","760","740","1.57M","2.70%"
"Apr 11, 2012","740","730","750","730","1.98M","1.37%"
"Apr 10, 2012","730","720","740","720","1.29M","1.39%"
"Apr 09, 2012","720","740","740","710","1.65M","-2.70%"
"Apr 08, 2012","740","770","770","740","2.86M","-3.90%"
"Apr 07, 2012","770","770","780","770","1.71M","0.00%"
"Apr 05, 2012","770","770","780","770","1.71M","0.00%"
"Apr 04, 2012","770","780","780","770","2.60M","-1.28%"
"Apr 03, 2012","780","790","790","770","1.47M","0.00%"
"Apr 02, 2012","780","770","790","770","1.23M","1.30%"
"Apr 01, 2012","770","780","780","770","980.00K","-1.28%"
"Mar 31, 2012","780","780","780","770","1.93M","0.00%"
"Mar 29, 2012","780","780","780","770","1.93M","0.00%"
"Mar 28, 2012","780","790","790","780","1.04M","-1.27%"
"Mar 27, 2012","790","780","800","770","4.51M","-0.79%"
"Mar 26, 2012","796","796","796","778","4.02M","-1.15%"
"Mar 25, 2012","806","796","806","796","1.95M","1.17%"
"Mar 24, 2012","796","806","806","796","1.83M","0.00%"
"Mar 22, 2012","796","806","806","796","1.83M","-1.15%"
"Mar 21, 2012","806","806","806","796","3.14M","0.00%"
"Mar 20, 2012","806","806","806","796","653.40K","0.00%"
"Mar 19, 2012","806","815","815","796","1.15M","-1.13%"
"Mar 18, 2012","815","806","815","806","831.60K","0.00%"
"Mar 17, 2012","815","806","815","796","1.79M","0.00%"
"Mar 15, 2012","815","806","815","796","1.79M","1.14%"
"Mar 14, 2012","806","806","806","796","788.40K","0.00%"
"Mar 13, 2012","806","796","806","796","761.40K","1.17%"
"Mar 12, 2012","796","787","806","787","1.67M","0.00%"
"Mar 11, 2012","796","796","806","787","3.84M","0.00%"
"Mar 10, 2012","796","796","806","787","2.31M","0.00%"
"Mar 08, 2012","796","796","806","787","2.31M","0.00%"
"Mar 07, 2012","796","778","796","778","1.72M","1.18%"
"Mar 06, 2012","787","778","787","778","885.60K","0.00%"
"Mar 05, 2012","787","778","787","769","3.59M","1.18%"
"Mar 04, 2012","778","759","778","750","2.72M","2.44%"
"Mar 03, 2012","759","769","769","759","1.81M","0.00%"
"Mar 01, 2012","759","769","769","759","1.81M","0.00%"
"Feb 29, 2012","759","759","769","759","1.03M","-1.20%"
"Feb 28, 2012","769","759","769","750","675.00K","1.21%"
"Feb 25, 2012","759","759","769","759","2.20M","0.00%"
"Feb 23, 2012","759","759","769","759","2.20M","-1.20%"
"Feb 22, 2012","769","759","769","750","6.37M","1.21%"
"Feb 21, 2012","759","778","778","759","5.78M","-2.38%"
"Feb 20, 2012","778","787","787","769","2.87M","-1.17%"
"Feb 19, 2012","787","778","787","769","1.04M","1.18%"
"Feb 18, 2012","778","778","778","769","1.71M","0.00%"
"Feb 16, 2012","778","778","778","769","1.71M","0.00%"
"Feb 15, 2012","778","759","787","759","2.46M","1.21%"
"Feb 14, 2012","769","769","769","759","2.20M","-1.20%"
"Feb 13, 2012","778","778","787","769","2.10M","1.21%"
"Feb 12, 2012","769","778","778","769","1.30M","-2.35%"
"Feb 11, 2012","787","787","787","778","1.15M","0.00%"
"Feb 09, 2012","787","787","787","778","1.15M","-1.17%"
"Feb 08, 2012","796","787","796","787","340.20K","0.00%"
"Feb 07, 2012","796","787","796","778","453.60K","1.18%"
"Feb 06, 2012","787","787","796","787","1.54M","0.00%"
"Feb 05, 2012","787","796","796","787","772.20K","-1.17%"
"Feb 04, 2012","796","796","796","787","1.57M","0.00%"
"Feb 01, 2012","796","796","796","787","1.57M","0.00%"
"Jan 31, 2012","796","806","806","796","2.05M","-1.15%"
"Jan 30, 2012","806","806","806","796","831.60K","-1.13%"
"Jan 29, 2012","815","815","815","806","2.38M","0.00%"
"Jan 28, 2012","815","796","815","796","1.31M","0.00%"
"Jan 26, 2012","815","796","815","796","1.31M","1.14%"
"Jan 25, 2012","806","806","806","796","421.20K","1.17%"
"Jan 24, 2012","796","806","806","796","2.13M","-1.15%"
"Jan 23, 2012","806","815","815","806","259.20K","-1.13%"
"Jan 22, 2012","815","806","815","806","275.40K","1.14%"
"Jan 21, 2012","806","815","815","806","243.00K","0.00%"
"Jan 19, 2012","806","815","815","806","243.00K","-1.13%"
"Jan 18, 2012","815","815","815","806","826.20K","-1.13%"
"Jan 17, 2012","824","806","824","806","2.15M","1.14%"
"Jan 16, 2012","815","815","815","806","426.60K","0.00%"
"Jan 15, 2012","815","796","815","796","1.31M","2.32%"
"Jan 14, 2012","796","796","806","796","464.40K","0.00%"
"Jan 12, 2012","796","796","806","796","464.40K","-1.15%"
"Jan 11, 2012","806","806","806","796","772.20K","0.00%"
"Jan 10, 2012","806","806","815","796","3.32M","0.00%"
"Jan 09, 2012","806","815","815","806","1.62M","-1.13%"
"Jan 08, 2012","815","824","824","815","1.19M","0.00%"
"Jan 07, 2012","815","815","824","815","1.38M","0.00%"
"Jan 05, 2012","815","815","824","815","1.38M","-1.13%"
"Jan 04, 2012","824","815","824","815","97.20K","0.00%"
"Jan 03, 2012","824","815","824","815","102.60K","0.00%"
"Jan 02, 2012","824","824","824","815","102.60K","-1.10%"
"Dec 29, 2011","833","815","833","815","2.56M","1.12%"
"Dec 28, 2011","824","824","824","815","1.13M","0.00%"
"Dec 27, 2011","824","815","824","815","102.60K","0.00%"
"Dec 26, 2011","824","824","824","815","183.60K","0.00%"
"Dec 25, 2011","824","824","824","815","405.00K","1.14%"
"Dec 22, 2011","815","824","833","815","432.00K","0.00%"
"Dec 21, 2011","815","824","824","815","496.80K","-1.13%"
"Dec 20, 2011","824","815","824","815","1.06M","1.14%"
"Dec 19, 2011","815","824","824","815","783.00K","-1.13%"
"Dec 18, 2011","824","824","824","824","367.20K","0.00%"
"Dec 15, 2011","824","833","833","824","2.33M","-1.10%"
"Dec 14, 2011","833","824","833","824","194.40K","0.00%"
"Dec 13, 2011","833","833","833","824","734.40K","0.00%"
"Dec 12, 2011","833","833","833","824","621.00K","1.12%"
"Dec 11, 2011","824","824","833","824","108.00K","-1.10%"
"Dec 08, 2011","833","833","833","824","1.17M","-1.10%"
"Dec 07, 2011","843","843","852","833","9.84M","0.00%"
"Dec 06, 2011","843","843","843","833","637.20K","0.00%"
"Dec 05, 2011","843","833","843","833","183.60K","1.12%"
"Dec 04, 2011","833","843","843","833","1.50M","-1.10%"
"Dec 01, 2011","843","833","852","833","2.88M","1.12%"
"Nov 30, 2011","833","833","843","824","507.60K","-1.10%"
"Nov 29, 2011","843","833","843","833","275.40K","2.24%"
"Nov 28, 2011","824","833","843","824","426.60K","-2.20%"
"Nov 24, 2011","843","824","843","824","2.11M","1.12%"
"Nov 23, 2011","833","824","833","824","799.20K","1.12%"
"Nov 22, 2011","824","824","824","815","2.09M","0.00%"
"Nov 21, 2011","824","824","824","815","961.20K","-1.10%"
"Nov 20, 2011","833","833","833","824","442.80K","0.00%"
"Nov 17, 2011","833","833","833","824","437.40K","-1.10%"
"Nov 16, 2011","843","843","843","824","1.32M","0.00%"
"Nov 15, 2011","843","833","861","833","7.02M","2.24%"
"Nov 14, 2011","824","833","833","824","318.60K","-1.10%"
"Nov 13, 2011","833","833","843","833","777.60K","-1.10%"
"Nov 03, 2011","843","824","843","824","4.03M","2.24%"
"Nov 02, 2011","824","815","824","815","1.31M","1.14%"
"Nov 01, 2011","815","815","824","815","648.00K","0.00%"
"Oct 31, 2011","815","824","824","815","599.40K","-1.13%"
"Oct 30, 2011","824","824","824","815","232.20K","0.00%"
"Oct 27, 2011","824","824","824","815","561.60K","1.14%"
"Oct 26, 2011","815","824","824","815","1.02M","-1.13%"
"Oct 25, 2011","824","824","824","815","610.20K","0.00%"
"Oct 24, 2011","824","815","824","815","340.20K","0.00%"
"Oct 23, 2011","824","824","824","815","145.80K","0.00%"
"Oct 20, 2011","824","815","824","815","518.40K","0.00%"
"Oct 19, 2011","824","815","824","815","999.00K","1.14%"
"Oct 18, 2011","815","833","833","815","2.99M","-2.22%"
"Oct 17, 2011","833","833","833","824","2.78M","0.00%"
"Oct 16, 2011","833","833","833","824","820.80K","0.00%"
"Oct 13, 2011","833","833","843","824","3.52M","0.00%"
"Oct 12, 2011","833","843","843","833","1.56M","-1.10%"
"Oct 11, 2011","843","833","843","833","907.20K","1.12%"
"Oct 10, 2011","833","824","843","824","3.04M","0.00%"
"Oct 09, 2011","833","824","833","824","1.89M","0.00%"
"Oct 06, 2011","833","833","833","824","658.80K","0.00%"
"Oct 05, 2011","833","833","833","824","842.40K","1.12%"
"Oct 04, 2011","824","833","833","824","394.20K","-1.10%"
"Oct 03, 2011","833","833","833","833","837.00K","-1.10%"
"Oct 02, 2011","843","833","843","833","675.00K","1.12%"
"Sep 29, 2011","833","843","843","833","448.20K","-1.10%"
"Sep 28, 2011","843","843","843","843","1.34M","0.00%"
"Sep 27, 2011","843","843","843","843","1.59M","0.00%"
"Sep 26, 2011","843","833","843","833","658.80K","1.12%"
"Sep 25, 2011","833","843","852","833","777.60K","-1.10%"
"Sep 22, 2011","843","852","852","843","1.17M","-1.09%"
"Sep 21, 2011","852","852","852","852","988.20K","-1.07%"
"Sep 20, 2011","861","852","861","852","1.37M","1.08%"
"Sep 19, 2011","852","852","861","843","1.23M","0.00%"
"Sep 18, 2011","852","861","861","852","831.60K","-1.07%"
"Sep 15, 2011","861","880","880","861","1.39M","-2.10%"
"Sep 14, 2011","880","852","880","852","6.09M","3.25%"
"Sep 13, 2011","852","843","861","833","4.31M","1.10%"
"Sep 12, 2011","843","843","843","833","243.00K","0.00%"
"Sep 11, 2011","843","843","852","833","1.24M","1.12%"
"Sep 08, 2011","833","824","843","824","2.64M","0.00%"
"Sep 07, 2011","833","824","833","824","972.00K","2.27%"
"Sep 06, 2011","815","824","824","815","226.80K","0.00%"
"Sep 05, 2011","815","824","833","815","383.40K","-1.13%"
"Sep 04, 2011","824","824","824","824","621.00K","1.14%"
"Aug 29, 2011","815","824","824","815","367.20K","-1.13%"
"Aug 28, 2011","824","824","833","824","183.60K","-1.10%"
"Aug 25, 2011","833","824","833","824","356.40K","1.12%"
"Aug 24, 2011","824","824","824","815","734.40K","1.14%"
"Aug 23, 2011","815","824","824","815","113.40K","0.00%"
"Aug 22, 2011","815","815","824","815","189.00K","-1.13%"
"Aug 21, 2011","824","815","824","815","588.60K","0.00%"
"Aug 18, 2011","824","824","824","815","415.80K","-1.10%"
"Aug 17, 2011","833","824","833","824","1.54M","1.12%"
"Aug 16, 2011","824","843","843","824","513.00K","-1.10%"
"Aug 15, 2011","833","833","843","833","1.29M","-1.10%"
"Aug 14, 2011","843","852","852","843","1.85M","-1.09%"
"Aug 11, 2011","852","833","852","824","6.63M","2.23%"
"Aug 10, 2011","833","833","833","833","1.21M","1.12%"
"Aug 09, 2011","824","815","833","806","3.95M","-1.10%"
"Aug 08, 2011","833","824","843","824","2.72M","1.12%"
"Aug 07, 2011","824","824","824","815","5.82M","-4.30%"
"Aug 04, 2011","861","861","861","852","750.60K","0.00%"
"Aug 03, 2011","861","843","861","833","2.46M","3.34%"
"Aug 02, 2011","833","824","852","824","2.05M","2.27%"
"Aug 01, 2011","815","824","833","815","631.80K","0.00%"
"Jul 31, 2011","815","824","824","806","1.40M","-1.13%"
"Jul 28, 2011","824","833","833","824","1.56M","-1.10%"
"Jul 27, 2011","833","833","843","833","766.80K","0.00%"
"Jul 26, 2011","833","833","843","833","421.20K","0.00%"
"Jul 25, 2011","833","833","843","833","1.00M","-1.10%"
"Jul 24, 2011","843","852","852","833","1.02M","-1.09%"
"Jul 21, 2011","852","833","861","824","4.27M","2.23%"
"Jul 20, 2011","833","824","833","824","1.32M","0.00%"
"Jul 19, 2011","833","833","843","824","3.67M","-1.10%"
"Jul 18, 2011","843","880","880","843","5.26M","-5.21%"
"Jul 17, 2011","889","898","898","880","2.75M","-2.04%"
"Jul 14, 2011","907","898","907","898","399.60K","0.00%"
"Jul 13, 2011","907","907","907","898","399.60K","0.00%"
"Jul 12, 2011","907","907","907","898","2.15M","0.00%"
"Jul 11, 2011","907","917","917","907","653.40K","-1.01%"
"Jul 10, 2011","917","917","917","907","264.60K","0.00%"
"Jul 07, 2011","917","917","917","907","772.20K","0.00%"
"Jul 06, 2011","917","907","917","907","264.60K","0.00%"
"Jul 05, 2011","917","907","917","907","1.38M","2.07%"
"Jul 04, 2011","898","907","917","898","629.10K","-1.02%"
"Jul 03, 2011","907","917","917","907","1.92M","-2.00%"
"Jun 29, 2011","926","917","926","917","1.37M","1.00%"
"Jun 28, 2011","917","926","926","917","2.78M","-0.99%"
"Jun 27, 2011","926","944","944","926","4.47M","-1.96%"
"Jun 26, 2011","944","926","944","926","839.70K","0.00%"
"Jun 23, 2011","944","926","944","926","359.10K","0.00%"
"Jun 22, 2011","944","926","944","926","704.70K","0.00%"
"Jun 21, 2011","944","926","944","926","928.80K","0.00%"
"Jun 20, 2011","944","944","944","926","675.00K","0.00%"
"Jun 19, 2011","944","926","944","926","299.70K","2.00%"
"Jun 16, 2011","926","944","944","926","170.10K","-1.96%"
"Jun 15, 2011","944","944","944","926","477.90K","0.00%"
"Jun 14, 2011","944","944","944","926","909.90K","0.00%"
"Jun 13, 2011","944","944","944","926","480.60K","0.00%"
"Jun 12, 2011","944","944","944","926","783.00K","0.00%"
"Jun 09, 2011","944","944","944","926","486.00K","0.00%"
"Jun 08, 2011","944","926","944","926","89.10K","0.00%"
"Jun 07, 2011","944","944","944","926","356.40K","0.00%"
"Jun 06, 2011","944","926","944","926","310.50K","0.00%"
"Jun 05, 2011","944","944","944","926","942.30K","0.00%"
"Jun 02, 2011","944","944","944","926","286.20K","0.00%"
"Jun 01, 2011","944","944","963","926","2.03M","-1.93%"
"May 31, 2011","963","963","963","944","3.51M","0.00%"
"May 30, 2011","963","944","963","944","10.35M","1.97%"
"May 29, 2011","944","926","944","926","6.20M","0.00%"
"May 26, 2011","944","944","944","917","6.54M","0.00%"
"May 25, 2011","944","944","944","926","696.60K","0.00%"
"May 24, 2011","944","926","944","926","1.41M","2.00%"
"May 23, 2011","926","944","944","926","283.50K","-1.96%"
"May 22, 2011","944","944","944","926","575.10K","0.00%"
"May 19, 2011","944","926","944","926","1.43M","0.00%"
"May 18, 2011","944","944","944","926","737.10K","0.00%"
"May 17, 2011","944","944","944","926","386.10K","0.00%"
"May 16, 2011","944","944","944","944","3.91M","0.00%"
"May 15, 2011","944","963","963","926","5.91M","-1.93%"
"May 12, 2011","963","963","982","944","4.18M","-1.88%"
"May 11, 2011","982","982","982","963","610.20K","0.00%"
"May 10, 2011","982","982","982","963","413.10K","0.00%"
"May 09, 2011","982","982","982","963","577.80K","0.00%"
"May 08, 2011","982","963","982","963","477.90K","1.92%"
"May 05, 2011","963","982","982","963","1.23M","0.00%"
"May 04, 2011","963","982","982","963","1.24M","-3.70%"
"May 03, 2011","1,000","982","1,000","982","2.99M","0.00%"
"May 02, 2011","1,000","1,000","1,000","982","2.02M","0.00%"
"May 01, 2011","1,000","982","1,000","982","737.10K","0.00%"
"Apr 28, 2011","1,000","982","1,000","982","2.37M","1.88%"
"Apr 27, 2011","982","982","1,000","982","1.94M","0.00%"
"Apr 26, 2011","982","982","1,000","982","999.00K","-1.85%"
"Apr 25, 2011","1,000","982","1,000","963","3.88M","0.00%"
"Apr 24, 2011","1,000","1,000","1,000","963","13.32M","-1.82%"
"Apr 21, 2011","1,019","1,019","1,019","1,000","3.45M","0.00%"
"Apr 20, 2011","1,019","1,000","1,019","1,000","2.61M","1.85%"
"Apr 19, 2011","1,000","1,000","1,000","1,000","1.92M","-1.82%"
"Apr 18, 2011","1,019","1,000","1,019","1,000","1.82M","1.85%"
"Apr 17, 2011","1,000","982","1,000","982","963.90K","0.00%"
"Apr 14, 2011","1,000","1,000","1,019","982","3.37M","-1.82%"
"Apr 13, 2011","1,019","1,000","1,019","982","9.57M","1.85%"
"Apr 12, 2011","1,000","982","1,000","982","1.06M","1.88%"
"Apr 11, 2011","982","963","1,000","963","7.47M","1.92%"
"Apr 10, 2011","963","982","982","963","299.70K","-1.88%"
"Apr 07, 2011","982","982","982","963","1.12M","1.92%"
"Apr 06, 2011","963","982","982","963","1.25M","-1.88%"
"Apr 05, 2011","982","963","982","963","955.80K","0.00%"
"Apr 04, 2011","982","963","982","963","1.41M","1.92%"
"Apr 03, 2011","963","963","963","944","1.36M","-1.88%"
"Mar 31, 2011","982","982","982","963","3.72M","0.00%"
"Mar 30, 2011","982","982","982","963","4.19M","0.00%"
